wavelength_nm,frequency_thz,theta_air_raw_deg,theta_prism_deg,r0_reflectance_fraction,power_norm_std,prepump_rows,delay_min_ps,delay_max_ps
1240.0,241.7681112903226,37.0,39.67632225857683,0.05083388474617016,0.0008588615389221774,11.0,-0.6,-0.4
1240.0,241.7681112903226,38.0,40.33979739859669,0.05019654714392234,0.0011283673457086719,11.0,-0.6,-0.4
1240.0,241.7681112903226,39.0,41.00406824975061,0.05069831325986452,0.0012943788001320048,11.0,-0.6,-0.4
1240.0,241.7681112903226,40.0,41.66901979554734,0.04909383258534365,0.001030965272940206,11.0,-0.6,-0.4
1240.0,241.7681112903226,41.0,42.33453764016517,0.049118313965821184,0.000867900351478296,11.0,-0.6,-0.4
1240.0,241.7681112903226,42.0,43.000507904505824,0.05010312219949497,0.0010735493433569145,11.0,-0.6,-0.4
1240.0,241.7681112903226,43.0,43.66681712251742,0.05450558496277192,0.0010940558466018874,11.0,-0.6,-0.4
1240.0,241.7681112903226,44.0,44.33335213773696,0.03762826699437844,0.0008394798949321169,11.0,-0.6,-0.4
1240.0,241.7681112903226,45.0,45.0,0.01748446693376913,0.0008384767833941292,11.0,-0.6,-0.4
1240.0,241.7681112903226,46.0,45.66664786226304,0.010191325660888059,0.000982220326903345,11.0,-0.6,-0.4
1240.0,241.7681112903226,47.0,46.33318287748258,0.008884357514902196,0.0010664266483588433,11.0,-0.6,-0.4
1240.0,241.7681112903226,48.0,46.999492095494176,0.010701584609932127,0.0009364982184338046,11.0,-0.6,-0.4
1240.0,241.7681112903226,49.0,47.66546235983483,0.014547313127843133,0.0010383571503859844,11.0,-0.6,-0.4
1240.0,241.7681112903226,50.0,48.33098020445266,0.02088058089103934,0.0012618370534332641,11.0,-0.6,-0.4
1240.0,241.7681112903226,51.0,48.99593175024939,0.027257241151602718,0.0008780325342810406,11.0,-0.6,-0.4
1240.0,241.7681112903226,52.0,49.66020260140331,0.03439323712105265,0.0008999607712879716,11.0,-0.6,-0.4
1240.0,241.7681112903226,53.0,50.32367774142317,0.04229755224675545,0.0009516426847492829,11.0,-0.6,-0.4
1240.0,241.7681112903226,54.0,50.98624142888759,0.05035907530445964,0.0014921379722487686,11.0,-0.6,-0.4
1240.0,241.7681112903226,55.0,51.64777709282861,0.05871120152776177,0.001553754597093843,11.0,-0.6,-0.4
1240.0,241.7681112903226,56.0,52.30816722772388,0.06702998658122078,0.0010382955836481722,11.0,-0.6,-0.4
1240.0,241.7681112903226,57.0,52.96729328806785,0.07471520079412407,0.0014453046694332728,11.0,-0.6,-0.4
1240.0,241.7681112903226,58.0,53.62503558250019,0.0841542347586083,0.0010743954020393021,11.0,-0.6,-0.4
1240.0,241.7681112903226,59.0,54.28127316747721,0.09138118009016392,0.0009746258328878376,11.0,-0.6,-0.4
1240.0,241.7681112903226,60.0,54.93588374048224,0.09666840874180718,0.0008780075049845416,11.0,-0.6,-0.4
1250.0,239.83396639999998,35.0,38.35222290717139,0.055359410268118886,0.0009844129233059775,11.0,-0.6,-0.4
1250.0,239.83396639999998,36.0,39.01375857111241,0.05580791140516215,0.0007153600197723342,11.0,-0.6,-0.4
1250.0,239.83396639999998,37.0,39.67632225857683,0.056173984973619924,0.0012672605323332785,11.0,-0.6,-0.4
1250.0,239.83396639999998,38.0,40.33979739859669,0.05704921569927168,0.0009533167963025517,11.0,-0.6,-0.4
1250.0,239.83396639999998,39.0,41.00406824975061,0.058159511368411305,0.0009050363327339237,11.0,-0.6,-0.4
1250.0,239.83396639999998,40.0,41.66901979554734,0.05740068554493325,0.0008185353123630455,11.0,-0.6,-0.4
1250.0,239.83396639999998,41.0,42.33453764016517,0.05900543919889105,0.0009282707632606159,11.0,-0.6,-0.4
1250.0,239.83396639999998,42.0,43.000507904505824,0.06223323679955577,0.0010429374848816607,11.0,-0.6,-0.4
1250.0,239.83396639999998,43.0,43.66681712251742,0.07019912714855843,0.0008115830716550154,11.0,-0.6,-0.4
1250.0,239.83396639999998,44.0,44.33335213773696,0.05384021262826904,0.0011264162171019008,11.0,-0.6,-0.4
1250.0,239.83396639999998,45.0,45.0,0.027988070127872508,0.0007089240140256733,11.0,-0.6,-0.4
1250.0,239.83396639999998,46.0,45.66664786226304,0.014596203924596669,0.0010136585084581757,11.0,-0.6,-0.4
1250.0,239.83396639999998,47.0,46.33318287748258,0.010134634417631369,0.0008207006705736266,11.0,-0.6,-0.4
1250.0,239.83396639999998,48.0,46.999492095494176,0.008907180932341488,0.0008263882326099325,11.0,-0.6,-0.4
1250.0,239.83396639999998,49.0,47.66546235983483,0.00985072492654502,0.000796643296928138,11.0,-0.6,-0.4
1250.0,239.83396639999998,50.0,48.33098020445266,0.013019362576012711,0.0006645928513527981,11.0,-0.6,-0.4
1250.0,239.83396639999998,51.0,48.99593175024939,0.01721241135582688,0.0009851302390731331,11.0,-0.6,-0.4
1250.0,239.83396639999998,52.0,49.66020260140331,0.023321921079227627,0.0008595810975923598,11.0,-0.6,-0.4
1250.0,239.83396639999998,53.0,50.32367774142317,0.02978111479982781,0.000982794001453866,11.0,-0.6,-0.4
1250.0,239.83396639999998,54.0,50.98624142888759,0.0362391278082655,0.0009018082085598952,11.0,-0.6,-0.4
1250.0,239.83396639999998,55.0,51.64777709282861,0.04399447259348508,0.0009828125866426206,11.0,-0.6,-0.4
1250.0,239.83396639999998,56.0,52.30816722772388,0.05121648309917966,0.0014052411378420422,11.0,-0.6,-0.4
1250.0,239.83396639999998,57.0,52.96729328806785,0.0582706686510299,0.0010897907825398695,11.0,-0.6,-0.4
1250.0,239.83396639999998,58.0,53.62503558250019,0.06663499164354132,0.0011578962398848586,11.0,-0.6,-0.4
1250.0,239.83396639999998,59.0,54.28127316747721,0.07334474130557801,0.0009194673013594361,11.0,-0.6,-0.4
1250.0,239.83396639999998,60.0,54.93588374048224,0.07747732300332971,0.0013533696152995122,11.0,-0.6,-0.4
1260.0,237.9305222222222,35.0,38.35222290717139,0.06001463826153424,0.0011601999984379313,11.0,-0.6,-0.4
1260.0,237.9305222222222,36.0,39.01375857111241,0.061439940043087816,0.0007751094148016982,11.0,-0.6,-0.4
1260.0,237.9305222222222,37.0,39.67632225857683,0.061924128958429206,0.001295141542996392,11.0,-0.6,-0.4
1260.0,237.9305222222222,38.0,40.33979739859669,0.06447559091738443,0.0010129578955524517,11.0,-0.6,-0.4
1260.0,237.9305222222222,39.0,41.00406824975061,0.0654000112155984,0.0007548505124144423,11.0,-0.6,-0.4
1260.0,237.9305222222222,40.0,41.66901979554734,0.06724645090535025,0.0007970653160465094,11.0,-0.6,-0.4
1260.0,237.9305222222222,41.0,42.33453764016517,0.06895987936240572,0.0007871718707858252,11.0,-0.6,-0.4
1260.0,237.9305222222222,42.0,43.000507904505824,0.07402523811140155,0.0005569470905957484,11.0,-0.6,-0.4
1260.0,237.9305222222222,43.0,43.66681712251742,0.08532588059378968,0.0008839327354048035,11.0,-0.6,-0.4
1260.0,237.9305222222222,44.0,44.33335213773696,0.07304385147972393,0.0016672348388034426,11.0,-0.6,-0.4
1260.0,237.9305222222222,45.0,45.0,0.04107721508247524,0.000900135988580662,11.0,-0.6,-0.4
1260.0,237.9305222222222,46.0,45.66664786226304,0.024535268510546163,0.0008371570278874118,11.0,-0.6,-0.4
1260.0,237.9305222222222,47.0,46.33318287748258,0.015590387488456127,0.0008223464477135431,11.0,-0.6,-0.4
1260.0,237.9305222222222,48.0,46.999492095494176,0.01094960963377545,0.0011100966303485896,11.0,-0.6,-0.4
1260.0,237.9305222222222,49.0,47.66546235983483,0.009373853240893572,0.0013480653630824693,11.0,-0.6,-0.4
1260.0,237.9305222222222,50.0,48.33098020445266,0.010905068289640439,0.0008980218022648183,11.0,-0.6,-0.4
1260.0,237.9305222222222,51.0,48.99593175024939,0.012766128877058936,0.0007965790438252256,11.0,-0.6,-0.4
1260.0,237.9305222222222,52.0,49.66020260140331,0.016655708405428352,0.0007242877501620617,11.0,-0.6,-0.4
1260.0,237.9305222222222,53.0,50.32367774142317,0.021044759478510144,0.0011155785284185382,11.0,-0.6,-0.4
1260.0,237.9305222222222,54.0,50.98624142888759,0.026037824470639195,0.0009615737631818736,11.0,-0.6,-0.4
1260.0,237.9305222222222,55.0,51.64777709282861,0.031191083889397505,0.0008712738317624738,11.0,-0.6,-0.4
1260.0,237.9305222222222,56.0,52.30816722772388,0.03814520202814089,0.0009426386616958667,11.0,-0.6,-0.4
1260.0,237.9305222222222,57.0,52.96729328806785,0.044405818731437924,0.0006435203835373613,11.0,-0.6,-0.4
1260.0,237.9305222222222,58.0,53.62503558250019,0.051716486436239946,0.0010197887264510842,11.0,-0.6,-0.4
1260.0,237.9305222222222,59.0,54.28127316747721,0.05757445251209215,0.0006901670583444673,11.0,-0.6,-0.4
1260.0,237.9305222222222,60.0,54.93588374048224,0.0637570995863775,0.0014751538790436312,11.0,-0.6,-0.4
1270.0,236.05705354330706,35.0,38.35222290717139,0.06529212634400944,0.0008971491122169957,11.0,-0.6,-0.4
1270.0,236.05705354330706,36.0,39.01375857111241,0.06700505646165172,0.0010794229679948696,11.0,-0.6,-0.4
1270.0,236.05705354330706,37.0,39.67632225857683,0.06780902873043176,0.0010799976998688923,11.0,-0.6,-0.4
1270.0,236.05705354330706,38.0,40.33979739859669,0.0708058269071161,0.0009086438057005877,11.0,-0.6,-0.4
1270.0,236.05705354330706,39.0,41.00406824975061,0.07338359468338516,0.0009832164013981238,11.0,-0.6,-0.4
1270.0,236.05705354330706,40.0,41.66901979554734,0.07538393809745562,0.00072470949155532,11.0,-0.6,-0.4
1270.0,236.05705354330706,41.0,42.33453764016517,0.07936963363495224,0.001294562401118491,11.0,-0.6,-0.4
1270.0,236.05705354330706,42.0,43.000507904505824,0.08705178154212279,0.0011019351120243105,11.0,-0.6,-0.4
1270.0,236.05705354330706,43.0,43.66681712251742,0.10375942193718793,0.0007462941589170203,11.0,-0.6,-0.4
1270.0,236.05705354330706,44.0,44.33335213773696,0.09584775359228147,0.001090194958999207,11.0,-0.6,-0.4
1270.0,236.05705354330706,45.0,45.0,0.05836063277268859,0.000742549464228792,11.0,-0.6,-0.4
1270.0,236.05705354330706,46.0,45.66664786226304,0.03754242222676964,0.0006783790822090653,11.0,-0.6,-0.4
1270.0,236.05705354330706,47.0,46.33318287748258,0.025086047132360935,0.0010744320811290349,11.0,-0.6,-0.4
1270.0,236.05705354330706,48.0,46.999492095494176,0.017626004087221876,0.0012391717725104107,11.0,-0.6,-0.4
1270.0,236.05705354330706,49.0,47.66546235983483,0.012840227686533005,0.0005710058891018146,11.0,-0.6,-0.4
1270.0,236.05705354330706,50.0,48.33098020445266,0.011765262425732097,0.0004576503842798091,11.0,-0.6,-0.4
1270.0,236.05705354330706,51.0,48.99593175024939,0.011632045943332937,0.0010565444694605297,11.0,-0.6,-0.4
1270.0,236.05705354330706,52.0,49.66020260140331,0.01340028462178342,0.0009922496602225938,11.0,-0.6,-0.4
1270.0,236.05705354330706,53.0,50.32367774142317,0.01549706487542646,0.0008771136219871317,11.0,-0.6,-0.4
1270.0,236.05705354330706,54.0,50.98624142888759,0.019348847363194793,0.000973328777977072,11.0,-0.6,-0.4
1270.0,236.05705354330706,55.0,51.64777709282861,0.024013390644891327,0.0009371060298491033,11.0,-0.6,-0.4
1270.0,236.05705354330706,56.0,52.30816722772388,0.02852503822088009,0.0010110451083370912,11.0,-0.6,-0.4
1270.0,236.05705354330706,57.0,52.96729328806785,0.033880245331815245,0.0009408626590673549,11.0,-0.6,-0.4
1270.0,236.05705354330706,58.0,53.62503558250019,0.04027931047676134,0.0010688253204486182,11.0,-0.6,-0.4
1270.0,236.05705354330706,59.0,54.28127316747721,0.04500954314790117,0.0008678458248465169,11.0,-0.6,-0.4
1270.0,236.05705354330706,60.0,54.93588374048224,0.05070295728891706,0.0005540888421935653,11.0,-0.6,-0.4
1280.0,234.2128578125,35.0,38.35222290717139,0.06918610995748732,0.0009813838664063255,11.0,-0.6,-0.4
1280.0,234.2128578125,36.0,39.01375857111241,0.06978526024374493,0.0018965923923727566,11.0,-0.6,-0.4
1280.0,234.2128578125,37.0,39.67632225857683,0.07360544494594944,0.0007326384192968491,11.0,-0.6,-0.4
1280.0,234.2128578125,38.0,40.33979739859669,0.07665912200286171,0.0009543049968575339,11.0,-0.6,-0.4
1280.0,234.2128578125,39.0,41.00406824975061,0.08003137006757388,0.00087905761506027,11.0,-0.6,-0.4
1280.0,234.2128578125,40.0,41.66901979554734,0.08334826353980475,0.0010528253941569851,11.0,-0.6,-0.4
1280.0,234.2128578125,41.0,42.33453764016517,0.08962893349180241,0.0013036196933130183,11.0,-0.6,-0.4
1280.0,234.2128578125,42.0,43.000507904505824,0.09952207326243916,0.00081473811250733,11.0,-0.6,-0.4
1280.0,234.2128578125,43.0,43.66681712251742,0.12204852847095067,0.0013401374045411418,11.0,-0.6,-0.4
1280.0,234.2128578125,44.0,44.33335213773696,0.12239107949291719,0.0010432778385968766,11.0,-0.6,-0.4
1280.0,234.2128578125,45.0,45.0,0.07846246400766266,0.0009464292098720353,11.0,-0.6,-0.4
1280.0,234.2128578125,46.0,45.66664786226304,0.054173735152382996,0.0008572512735227929,11.0,-0.6,-0.4
1280.0,234.2128578125,47.0,46.33318287748258,0.03956175078373155,0.0010589522877982658,11.0,-0.6,-0.4
1280.0,234.2128578125,48.0,46.999492095494176,0.02832243583768683,0.0010477595013512495,11.0,-0.6,-0.4
1280.0,234.2128578125,49.0,47.66546235983483,0.02135320589620118,0.0009591002585608481,11.0,-0.6,-0.4
1280.0,234.2128578125,50.0,48.33098020445266,0.016937160900320714,0.0006669483247579089,11.0,-0.6,-0.4
1280.0,234.2128578125,51.0,48.99593175024939,0.014497648448525264,0.0007203268336278208,11.0,-0.6,-0.4
1280.0,234.2128578125,52.0,49.66020260140331,0.01450511450610139,0.0005492582955927639,11.0,-0.6,-0.4
1280.0,234.2128578125,53.0,50.32367774142317,0.015458080456427402,0.000749668381087479,11.0,-0.6,-0.4
1280.0,234.2128578125,54.0,50.98624142888759,0.01764583594869579,0.0007693778760476665,11.0,-0.6,-0.4
1280.0,234.2128578125,55.0,51.64777709282861,0.02029862504188318,0.0010401015916818217,11.0,-0.6,-0.4
1280.0,234.2128578125,56.0,52.30816722772388,0.024407565406993514,0.0008257285258758483,11.0,-0.6,-0.4
1280.0,234.2128578125,57.0,52.96729328806785,0.028655471505810107,0.0008317940618500748,11.0,-0.6,-0.4
1280.0,234.2128578125,58.0,53.62503558250019,0.032788012228497865,0.0007449800826896301,11.0,-0.6,-0.4
1280.0,234.2128578125,59.0,54.28127316747721,0.03790791948641667,0.001037179684174971,11.0,-0.6,-0.4
1280.0,234.2128578125,60.0,54.93588374048224,0.04143490406292862,0.000952210159520409,11.0,-0.6,-0.4
1290.0,232.39725426356588,35.0,38.35222290717139,0.07298381214098,0.0011637739324478263,11.0,-0.6,-0.4
1290.0,232.39725426356588,36.0,39.01375857111241,0.07548850862451562,0.0010027612245370606,11.0,-0.6,-0.4
1290.0,232.39725426356588,37.0,39.67632225857683,0.07785398462226362,0.0012434567244359888,11.0,-0.6,-0.4
1290.0,232.39725426356588,38.0,40.33979739859669,0.0821536150530211,0.0006755570454847019,11.0,-0.6,-0.4
1290.0,232.39725426356588,39.0,41.00406824975061,0.08519366843289378,0.0008485794414606691,11.0,-0.6,-0.4
1290.0,232.39725426356588,40.0,41.66901979554734,0.09140562206614108,0.0007779845726562199,11.0,-0.6,-0.4
1290.0,232.39725426356588,41.0,42.33453764016517,0.09775805164835673,0.001020273879590009,11.0,-0.6,-0.4
1290.0,232.39725426356588,42.0,43.000507904505824,0.11059947557961439,0.0007482762794252266,11.0,-0.6,-0.4
1290.0,232.39725426356588,43.0,43.66681712251742,0.14045707427096768,0.0010389283870117566,11.0,-0.6,-0.4
1290.0,232.39725426356588,44.0,44.33335213773696,0.14892867102478338,0.000972374232010166,11.0,-0.6,-0.4
1290.0,232.39725426356588,45.0,45.0,0.10098896578038957,0.0009515667290740472,11.0,-0.6,-0.4
1290.0,232.39725426356588,46.0,45.66664786226304,0.07246995752018139,0.0006435548811830448,11.0,-0.6,-0.4
1290.0,232.39725426356588,47.0,46.33318287748258,0.05599989095611377,0.0009473909192394149,11.0,-0.6,-0.4
1290.0,232.39725426356588,48.0,46.999492095494176,0.03987825225239184,0.0006595279234221904,11.0,-0.6,-0.4
1290.0,232.39725426356588,49.0,47.66546235983483,0.031361870174028916,0.0006324442425236772,11.0,-0.6,-0.4
1290.0,232.39725426356588,50.0,48.33098020445266,0.0247287998091627,0.0006514049098717452,11.0,-0.6,-0.4
1290.0,232.39725426356588,51.0,48.99593175024939,0.020970584016876712,0.0023315842344844933,11.0,-0.6,-0.4
1290.0,232.39725426356588,52.0,49.66020260140331,0.018282030208226118,0.0011444492902503106,11.0,-0.6,-0.4
1290.0,232.39725426356588,53.0,50.32367774142317,0.018604764156026965,0.0006913878680553466,11.0,-0.6,-0.4
1290.0,232.39725426356588,54.0,50.98624142888759,0.02000012426359293,0.0006133860602170848,11.0,-0.6,-0.4
1290.0,232.39725426356588,55.0,51.64777709282861,0.02074505606877748,0.004427077411068633,11.0,-0.6,-0.4
1290.0,232.39725426356588,56.0,52.30816722772388,0.023810788073753007,0.0007523421242255919,11.0,-0.6,-0.4
1290.0,232.39725426356588,57.0,52.96729328806785,0.026555293081876062,0.0006723707648652874,11.0,-0.6,-0.4
1290.0,232.39725426356588,58.0,53.62503558250019,0.030562146873702765,0.0009056971201029197,11.0,-0.6,-0.4
1290.0,232.39725426356588,59.0,54.28127316747721,0.03405723529717174,0.0009611186339363855,11.0,-0.6,-0.4
1290.0,232.39725426356588,60.0,54.93588374048224,0.03840931232433787,0.0010326638056894623,11.0,-0.6,-0.4
1300.0,230.60958307692306,35.0,38.35222290717139,0.07594686643510067,0.0010136931066118775,11.0,-0.6,-0.4
1300.0,230.60958307692306,36.0,39.01375857111241,0.07906518547089801,0.0011422544247480825,11.0,-0.6,-0.4
1300.0,230.60958307692306,37.0,39.67632225857683,0.08241173396641634,0.0007958049701353018,11.0,-0.6,-0.4
1300.0,230.60958307692306,38.0,40.33979739859669,0.08623891181264384,0.0008918090228597639,11.0,-0.6,-0.4
1300.0,230.60958307692306,39.0,41.00406824975061,0.09120470970406491,0.0007732940374558808,11.0,-0.6,-0.4
1300.0,230.60958307692306,40.0,41.66901979554734,0.09750831514382784,0.00138806431292018,11.0,-0.6,-0.4
1300.0,230.60958307692306,41.0,42.33453764016517,0.10534711232024713,0.00222542417700435,11.0,-0.6,-0.4
1300.0,230.60958307692306,42.0,43.000507904505824,0.1214452190916825,0.0010077144565604618,11.0,-0.6,-0.4
1300.0,230.60958307692306,43.0,43.66681712251742,0.1537611122256147,0.001579380922312129,11.0,-0.6,-0.4
1300.0,230.60958307692306,44.0,44.33335213773696,0.17169252803670243,0.0009065853244603272,11.0,-0.6,-0.4
1300.0,230.60958307692306,45.0,45.0,0.12142794297965985,0.0007598871089651004,11.0,-0.6,-0.4
1300.0,230.60958307692306,46.0,45.66664786226304,0.09150762143186214,0.0008905472630894595,11.0,-0.6,-0.4
1300.0,230.60958307692306,47.0,46.33318287748258,0.07077805832653462,0.001002415308824165,11.0,-0.6,-0.4
1300.0,230.60958307692306,48.0,46.999492095494176,0.05554397701127043,0.0009480383019404885,11.0,-0.6,-0.4
1300.0,230.60958307692306,49.0,47.66546235983483,0.04275849957110579,0.0006655884253919798,11.0,-0.6,-0.4
1300.0,230.60958307692306,50.0,48.33098020445266,0.03487072692902362,0.0006648328720267845,11.0,-0.6,-0.4
1300.0,230.60958307692306,51.0,48.99593175024939,0.030320537609562274,0.0008260086771327835,11.0,-0.6,-0.4
1300.0,230.60958307692306,52.0,49.66020260140331,0.026423972633697664,0.0008562621871410852,11.0,-0.6,-0.4
1300.0,230.60958307692306,53.0,50.32367774142317,0.024638426928462666,0.000718153788983934,11.0,-0.6,-0.4
1300.0,230.60958307692306,54.0,50.98624142888759,0.024361626722728267,0.0008231652158542703,11.0,-0.6,-0.4
1300.0,230.60958307692306,55.0,51.64777709282861,0.025068205215435155,0.000997241405401703,11.0,-0.6,-0.4
1300.0,230.60958307692306,56.0,52.30816722772388,0.027495765640721627,0.0011735733909017945,11.0,-0.6,-0.4
1300.0,230.60958307692306,57.0,52.96729328806785,0.02889651443965424,0.0007179049630076404,11.0,-0.6,-0.4
1300.0,230.60958307692306,58.0,53.62503558250019,0.03194064363617547,0.0008562553242597467,11.0,-0.6,-0.4
1300.0,230.60958307692306,59.0,54.28127316747721,0.03563620528000673,0.000454812523460467,11.0,-0.6,-0.4
1300.0,230.60958307692306,60.0,54.93588374048224,0.03845492711445963,0.0007910803920094768,11.0,-0.6,-0.4
1310.0,228.84920458015264,35.0,38.35222290717139,0.079570490506667,0.0009228085018827892,11.0,-0.6,-0.4
1310.0,228.84920458015264,36.0,39.01375857111241,0.08203278962954007,0.0014295227019698366,11.0,-0.6,-0.4
1310.0,228.84920458015264,37.0,39.67632225857683,0.0867967235954001,0.0006502679417985168,11.0,-0.6,-0.4
1310.0,228.84920458015264,38.0,40.33979739859669,0.08997196065202431,0.0009340611214216947,11.0,-0.6,-0.4
1310.0,228.84920458015264,39.0,41.00406824975061,0.0968899061579712,0.0009370255182072958,11.0,-0.6,-0.4
1310.0,228.84920458015264,40.0,41.66901979554734,0.10393570961560679,0.0008692725846868914,11.0,-0.6,-0.4
1310.0,228.84920458015264,41.0,42.33453764016517,0.1138114388264134,0.0010788804817865336,11.0,-0.6,-0.4
1310.0,228.84920458015264,42.0,43.000507904505824,0.1301741865030381,0.0013904623431017715,11.0,-0.6,-0.4
1310.0,228.84920458015264,43.0,43.66681712251742,0.16824599138195323,0.0011200027029449329,11.0,-0.6,-0.4
1310.0,228.84920458015264,44.0,44.33335213773696,0.19641486982125442,0.003007697769506709,11.0,-0.6,-0.4
1310.0,228.84920458015264,45.0,45.0,0.14264372927922933,0.0007848721288706825,11.0,-0.6,-0.4
1310.0,228.84920458015264,46.0,45.66664786226304,0.11083987436451383,0.0009117808277458952,11.0,-0.6,-0.4
1310.0,228.84920458015264,47.0,46.33318287748258,0.08978797910572096,0.0011753817683766185,11.0,-0.6,-0.4
1310.0,228.84920458015264,48.0,46.999492095494176,0.070606438251158,0.0010839118565368437,11.0,-0.6,-0.4
1310.0,228.84920458015264,49.0,47.66546235983483,0.057526402797758114,0.0006770073071136273,11.0,-0.6,-0.4
1310.0,228.84920458015264,50.0,48.33098020445266,0.04823681250117791,0.0008327333291904448,11.0,-0.6,-0.4
1310.0,228.84920458015264,51.0,48.99593175024939,0.04068174954286827,0.001199234153503541,11.0,-0.6,-0.4
1310.0,228.84920458015264,52.0,49.66020260140331,0.035544131020054145,0.0005763298684676693,11.0,-0.6,-0.4
1310.0,228.84920458015264,53.0,50.32367774142317,0.033612250503514136,0.0005425490279019928,11.0,-0.6,-0.4
1310.0,228.84920458015264,54.0,50.98624142888759,0.03229018170890236,0.000657424802969107,11.0,-0.6,-0.4
1310.0,228.84920458015264,55.0,51.64777709282861,0.031003342899372597,0.0010679963192759124,11.0,-0.6,-0.4
1310.0,228.84920458015264,56.0,52.30816722772388,0.0324851171275577,0.0006773292293129449,11.0,-0.6,-0.4
1310.0,228.84920458015264,57.0,52.96729328806785,0.033171237808581173,0.0008430309061809543,11.0,-0.6,-0.4
1310.0,228.84920458015264,58.0,53.62503558250019,0.03643152220675186,0.0006466130227410461,11.0,-0.6,-0.4
1310.0,228.84920458015264,59.0,54.28127316747721,0.039796475340242395,0.0008790084951287319,11.0,-0.6,-0.4
1310.0,228.84920458015264,60.0,54.93588374048224,0.04194749484188732,0.0007654273835426101,11.0,-0.6,-0.4
1320.0,227.11549848484847,35.0,38.35222290717139,0.08028201400342178,0.0014448512757423806,11.0,-0.6,-0.4
1320.0,227.11549848484847,36.0,39.01375857111241,0.08531159048775323,0.0012529077150468023,11.0,-0.6,-0.4
1320.0,227.11549848484847,37.0,39.67632225857683,0.08909972156116315,0.001216140480723154,11.0,-0.6,-0.4
1320.0,227.11549848484847,38.0,40.33979739859669,0.09442947783654096,0.0012437900344354645,11.0,-0.6,-0.4
1320.0,227.11549848484847,39.0,41.00406824975061,0.10082214808571063,0.0011206905699427815,11.0,-0.6,-0.4
1320.0,227.11549848484847,40.0,41.66901979554734,0.10910730585603362,0.000848005635677547,11.0,-0.6,-0.4
1320.0,227.11549848484847,41.0,42.33453764016517,0.12031560704985508,0.0005038647387160345,11.0,-0.6,-0.4
1320.0,227.11549848484847,42.0,43.000507904505824,0.13950648426787196,0.0008478883895498887,11.0,-0.6,-0.4
1320.0,227.11549848484847,43.0,43.66681712251742,0.18262577540296326,0.0012758593839771926,11.0,-0.6,-0.4
1320.0,227.11549848484847,44.0,44.33335213773696,0.22130659663718763,0.0013840916113197518,11.0,-0.6,-0.4
1320.0,227.11549848484847,45.0,45.0,0.1669828325740308,0.0012796525187937936,11.0,-0.6,-0.4
1320.0,227.11549848484847,46.0,45.66664786226304,0.13320330024885577,0.000983216629865866,11.0,-0.6,-0.4
1320.0,227.11549848484847,47.0,46.33318287748258,0.10719728125870803,0.0007419052897539477,11.0,-0.6,-0.4
1320.0,227.11549848484847,48.0,46.999492095494176,0.0887153230616074,0.0018742631293654276,11.0,-0.6,-0.4
1320.0,227.11549848484847,49.0,47.66546235983483,0.074283415974535,0.0013387639200648743,11.0,-0.6,-0.4
1320.0,227.11549848484847,50.0,48.33098020445266,0.06326462464632815,0.0008654577620275647,11.0,-0.6,-0.4
1320.0,227.11549848484847,51.0,48.99593175024939,0.05484103846677876,0.0008256328676972757,11.0,-0.6,-0.4
1320.0,227.11549848484847,52.0,49.66020260140331,0.04935062660449949,0.0010590447587656687,11.0,-0.6,-0.4
1320.0,227.11549848484847,53.0,50.32367774142317,0.044289924740093356,0.0007931444407335367,11.0,-0.6,-0.4
1320.0,227.11549848484847,54.0,50.98624142888759,0.04221756540139263,0.0012019541153096285,11.0,-0.6,-0.4
1320.0,227.11549848484847,55.0,51.64777709282861,0.041942235403153276,0.0008974557669539656,11.0,-0.6,-0.4
1320.0,227.11549848484847,56.0,52.30816722772388,0.0410078454516723,0.0008466950388072664,11.0,-0.6,-0.4
1320.0,227.11549848484847,57.0,52.96729328806785,0.043622159976135604,0.0014476208214501067,11.0,-0.6,-0.4
1320.0,227.11549848484847,58.0,53.62503558250019,0.04449163842599315,0.0009595007616542438,11.0,-0.6,-0.4
1320.0,227.11549848484847,59.0,54.28127316747721,0.04640701090822008,0.0010630383713018355,11.0,-0.6,-0.4
1320.0,227.11549848484847,60.0,54.93588374048224,0.047718844651315845,0.0008938960845370456,11.0,-0.6,-0.4
1330.0,225.40786315789472,35.0,38.35222290717139,0.08372333151270185,0.001128167673208064,11.0,-0.6,-0.4
1330.0,225.40786315789472,36.0,39.01375857111241,0.08672762978625724,0.0010560868415985362,11.0,-0.6,-0.4
1330.0,225.40786315789472,37.0,39.67632225857683,0.09243767624681935,0.0008775371814141868,11.0,-0.6,-0.4
1330.0,225.40786315789472,38.0,40.33979739859669,0.09762984901307417,0.0009057143561588782,11.0,-0.6,-0.4
1330.0,225.40786315789472,39.0,41.00406824975061,0.10512437280309679,0.0012826246008530045,11.0,-0.6,-0.4
1330.0,225.40786315789472,40.0,41.66901979554734,0.11430905830891733,0.0010159799539763746,11.0,-0.6,-0.4
1330.0,225.40786315789472,41.0,42.33453764016517,0.12701578265911373,0.0011203137803414537,11.0,-0.6,-0.4
1330.0,225.40786315789472,42.0,43.000507904505824,0.14919642748677922,0.0007852881156116318,11.0,-0.6,-0.4
1330.0,225.40786315789472,43.0,43.66681712251742,0.1975489812525246,0.0013124001349258318,11.0,-0.6,-0.4
